t_days,latitude,longitude,depth,mag,x_km,y_km,zone,time
0.37550833333333333,9.9071,125.4516,15.0,6.5,-73.1075718083026,10.778099999999922,0,2017-02-10 14:03:43.920000+00:00
1.172222800925926,9.8465,125.4643,10.0,4.9,-71.71848419315434,4.051500000000022,0,2017-02-11 09:11:00.050000+00:00
1.650874537037037,9.0583,126.4025,50.11,4.9,30.89899616374212,-83.43870000000015,0,2017-02-11 20:40:15.560000+00:00
1.9156287037037039,9.899,125.5071,10.0,4.6,-67.03714955312546,9.878999999999849,0,2017-02-12 03:01:30.320000+00:00
2.415841087962963,9.9139,126.3359,10.0,4.6,23.614489457528006,11.532899999999938,0,2017-02-12 15:01:48.670000+00:00
2.616979050925926,10.0126,125.8686,10.0,4.3,-27.497372161291747,22.488600000000037,0,2017-02-12 19:51:26.990000+00:00
3.258166087962963,9.6874,125.4423,58.51,4.6,-74.12477769971032,-13.60860000000003,0,2017-02-13 11:14:45.550000+00:00
3.591495833333333,9.7168,125.6494,24.0,4.7,-51.47280564480439,-10.345200000000142,0,2017-02-13 19:14:45.240000+00:00
3.625676273148148,9.8378,125.4575,10.0,5.0,-72.4622476406354,3.0857999999999066,0,2017-02-13 20:03:58.430000+00:00
6.0183505787037035,10.0124,125.9948,10.0,4.3,-13.693997591861004,22.466399999999894,0,2017-02-16 05:29:25.490000+00:00
7.177387847222223,9.8504,125.4215,10.0,4.7,-76.39981883318323,4.484399999999999,0,2017-02-17 09:18:26.310000+00:00
8.08226863425926,10.4092,126.748,63.14,4.5,68.68874191444294,66.51119999999997,0,2017-02-18 07:01:28.010000+00:00
8.494498958333333,10.3887,126.8732,57.87,4.4,82.3827395063024,64.23569999999995,0,2017-02-18 16:55:04.710000+00:00
15.579455092592593,10.5414,126.769,10.0,5.2,70.98565844342919,81.18539999999989,0,2017-02-25 18:57:24.920000+00:00
15.582388541666669,10.4092,126.7858,10.0,4.5,72.82319166661692,66.51119999999997,0,2017-02-25 19:01:38.370000+00:00
15.68342013888889,10.5298,126.9081,10.0,4.5,86.19999602352306,79.89779999999993,0,2017-02-25 21:27:07.500000+00:00
21.93998101851852,10.464,126.8125,30.14,4.8,75.74355696775703,72.594,0,2017-03-04 03:36:34.360000+00:00
22.795347337962962,9.8311,125.4961,10.51,5.7,-68.24029630640345,2.3420999999998653,0,2017-03-05 00:08:18.010000+00:00
22.960920717592593,9.8525,125.4713,10.0,4.3,-70.95284535015841,4.71749999999985,0,2017-03-05 04:06:43.550000+00:00
32.281207754629634,9.7629,125.3791,40.98,4.7,-81.03740268218391,-5.22810000000004,0,2017-03-14 11:47:56.350000+00:00
64.096384375,9.0666,126.2599,76.64,4.6,15.301839162150282,-82.51740000000012,1,2017-04-15 07:21:47.610000+00:00
66.36968402777778,9.0964,126.4469,41.88,4.6,35.75533396788382,-79.20960000000015,0,2017-04-17 13:55:20.700000+00:00
67.58710868055556,8.9398,126.4992,112.37,4.4,41.47574989483531,-96.59220000000006,1,2017-04-18 19:08:26.190000+00:00
67.9744582175926,9.3558,125.4564,97.59,4.6,-72.58256231596258,-50.41620000000002,1,2017-04-19 04:26:13.190000+00:00
68.3859849537037,10.2313,126.0564,111.0,4.3,-6.956375773501794,46.76429999999985,1,2017-04-19 14:18:49.100000+00:00
71.84498611111111,9.2681,126.2879,52.78,5.3,18.364394534130895,-60.15090000000001,0,2017-04-23 01:19:46.800000+00:00
78.34270983796296,9.2447,126.3775,70.19,4.4,28.16457172447227,-62.748300000000064,1,2017-04-29 13:16:30.130000+00:00
79.81179791666666,10.6876,125.8006,105.13,4.5,-34.9350066361038,97.41359999999992,1,2017-05-01 00:31:59.340000+00:00
