t_days,latitude,longitude,depth,mag,x_km,y_km,zone,time
5.1550925925925924e-05,8.5266,126.4161,40.0,7.6,-140.9621904526896,7.392599999999925,0,2023-12-02 14:37:04.454000+00:00
0.00489994212962963,8.5324,126.5047,66.534,5.4,-131.23460257660253,8.036400000000002,0,2023-12-02 14:44:03.355000+00:00
0.0052821874999999996,8.0495,126.6059,43.301,5.4,-120.12363312897189,-45.565500000000085,0,2023-12-02 14:44:36.381000+00:00
0.00811611111111111,8.3993,126.7463,62.784,5.3,-104.70880990320856,-6.737700000000071,0,2023-12-02 14:48:41.232000+00:00
0.013808391203703705,8.512,126.6287,69.498,4.7,-117.62037123760976,5.771999999999956,0,2023-12-02 14:56:53.045000+00:00
0.013976180555555554,8.2844,127.4358,10.0,4.7,-29.00709612711337,-19.49160000000012,0,2023-12-02 14:57:07.542000+00:00
0.015062743055555557,8.4741,126.5814,79.33,4.9,-122.8135417403056,1.5650999999999016,1,2023-12-02 14:58:41.421000+00:00
0.01610528935185185,8.6266,126.8901,62.46,5.3,-88.92069323750519,18.492599999999886,0,2023-12-02 15:00:11.497000+00:00
0.017646678240740742,8.2958,126.5879,78.694,4.7,-122.09989251689034,-18.226200000000112,1,2023-12-02 15:02:24.673000+00:00
0.020674537037037036,8.3198,127.0017,61.655,5.8,-76.66788503241172,-15.562200000000011,0,2023-12-02 15:06:46.280000+00:00
0.02217880787037037,8.3335,126.5833,61.311,5.4,-122.60493658269287,-14.041500000000006,0,2023-12-02 15:08:56.249000+00:00
0.022979895833333333,8.3316,127.1679,10.0,5.0,-58.42042335063163,-14.252400000000106,0,2023-12-02 15:10:05.463000+00:00
0.02663295138888889,8.3786,126.529,75.936,4.7,-128.56665240291306,-9.03540000000004,1,2023-12-02 15:15:21.087000+00:00
0.0284940162037037,8.6804,126.4855,71.023,4.5,-133.3426125903819,24.46439999999997,1,2023-12-02 15:18:01.883000+00:00
0.030550810185185188,8.3114,126.7872,40.703,4.9,-100.21830940510586,-16.494600000000005,0,2023-12-02 15:20:59.590000+00:00
0.03063840277777778,8.33,126.6462,39.383,5.0,-115.69900794380041,-14.430000000000087,0,2023-12-02 15:21:07.158000+00:00
0.03130806712962963,8.3389,126.6551,60.468,5.4,-114.72185746866175,-13.442100000000023,0,2023-12-02 15:22:05.017000+00:00
0.03268760416666666,8.4636,126.7699,52.514,4.8,-102.11771426127093,0.3995999999998574,0,2023-12-02 15:24:04.209000+00:00
0.036486574074074074,8.3172,127.0409,37.696,5.0,-72.36403125427903,-15.850800000000127,0,2023-12-02 15:29:32.440000+00:00
0.037601469907407405,8.3139,126.6074,78.05,4.9,-119.95894484664613,-16.217100000000062,1,2023-12-02 15:31:08.767000+00:00
0.03784277777777778,8.4758,126.7648,66.805,5.5,-102.67765442118257,1.7537999999998561,0,2023-12-02 15:31:29.616000+00:00
0.039791678240740744,8.5618,127.2502,10.0,4.7,-49.38452626031553,11.29979999999989,0,2023-12-02 15:34:18.001000+00:00
0.04045050925925926,8.4636,126.6339,65.879,4.5,-117.04945185887755,0.3995999999998574,0,2023-12-02 15:35:14.924000+00:00
0.042672997685185184,8.4345,126.8572,62.666,4.9,-92.5328562298669,-2.8305000000001073,0,2023-12-02 15:38:26.947000+00:00
0.044267037037037035,8.3484,126.5641,79.037,4.8,-124.71294659647224,-12.387600000000115,1,2023-12-02 15:40:44.672000+00:00
0.04568883101851852,8.5072,126.852,16.902,5.3,-93.10377560859911,5.239199999999817,0,2023-12-02 15:42:47.515000+00:00
0.048201076388888896,8.515,126.8914,54.05,5.3,-88.77796339282214,6.1049999999999685,0,2023-12-02 15:46:24.573000+00:00
0.05117898148148148,8.4619,126.7007,59.672,5.2,-109.71533368593595,0.21089999999990283,0,2023-12-02 15:50:41.864000+00:00
