t_days,latitude,longitude,depth,mag,x_km,y_km,zone,time
0.3334067361111111,6.7147,125.007,16.12,6.4,9.58786526012763,-16.128300000000074,0,2019-10-16 11:37:06.342000+00:00
0.35591475694444447,6.7497,125.0133,11.97,5.3,10.282158951377783,-12.243300000000056,0,2019-10-16 12:09:31.035000+00:00
0.36207039351851855,6.7966,124.9652,10.0,4.4,4.98128172135283,-7.037400000000063,0,2019-10-16 12:18:22.882000+00:00
0.363901712962963,6.6563,125.267,10.0,4.9,38.24125569269088,-22.610700000000048,0,2019-10-16 12:21:01.108000+00:00
0.4081736574074074,6.7038,125.0068,10.0,4.6,9.565824190563388,-17.338200000000015,0,2019-10-16 13:24:46.204000+00:00
0.4613951967592592,6.6064,125.1512,10.0,4.4,25.479476415418798,-28.149600000000056,0,2019-10-16 14:41:24.545000+00:00
0.7258935532407408,6.6856,125.1609,10.0,4.1,26.548468289248547,-19.35840000000004,0,2019-10-16 21:02:17.203000+00:00
0.9282434953703703,6.7366,125.0284,10.0,4.7,11.946259703423289,-13.69740000000002,0,2019-10-17 01:53:40.238000+00:00
1.1120743055555555,6.8437,125.117,10.0,4.4,21.710453520058596,-1.8093000000000226,0,2019-10-17 06:18:23.220000+00:00
1.4783599537037038,6.6623,124.9833,10.0,5.0,6.975998516851013,-21.944700000000022,0,2019-10-17 15:05:50.300000+00:00
1.592343136574074,6.6571,124.8965,10.0,4.4,-2.5898256737123746,-22.52190000000006,0,2019-10-17 17:49:58.447000+00:00
2.3050992129629626,6.8171,124.9636,10.0,4.9,4.804953164845154,-4.761900000000042,0,2019-10-18 10:56:20.572000+00:00
2.422212743055556,6.7253,124.94,10.0,4.3,2.2041069563506572,-14.951700000000054,0,2019-10-18 13:44:59.181000+00:00
2.8022915046296295,6.7563,125.0935,25.43,5.0,19.12062784634622,-11.51069999999999,0,2019-10-18 22:52:17.986000+00:00
3.3385260300925923,6.706,125.1938,10.0,4.9,30.174224232445873,-17.09399999999999,0,2019-10-19 11:44:28.649000+00:00
4.221211736111111,6.5826,125.0345,10.0,5.1,12.618512325109197,-30.79140000000001,0,2019-10-20 08:55:32.694000+00:00
4.342768368055555,6.6609,125.1701,10.0,5.0,27.56235748917082,-22.100100000000054,0,2019-10-20 11:50:35.187000+00:00
4.349114212962963,6.6508,125.1956,10.0,5.1,30.372593858517792,-23.221200000000007,0,2019-10-20 11:59:43.468000+00:00
4.363664780092592,6.6507,125.2349,10.0,4.7,34.70366402774739,-23.23230000000008,0,2019-10-20 12:20:40.637000+00:00
4.6220692129629635,6.73,124.9577,10.0,4.5,4.154741612721921,-14.429999999999989,0,2019-10-20 18:32:46.780000+00:00
5.42784375,6.7345,124.9692,10.0,4.5,5.422103112623589,-13.930500000000068,0,2019-10-21 13:53:05.700000+00:00
6.631175868055555,6.7323,124.9942,12.86,4.5,8.177236808063084,-14.17469999999999,0,2019-10-22 18:45:53.595000+00:00
7.2814665740740745,6.7462,125.07,10.0,4.4,16.53080217263228,-12.631800000000037,0,2019-10-23 10:22:18.712000+00:00
8.477463043981482,6.8504,124.8669,14.08,4.6,-5.851903969112225,-1.0656000000000798,0,2019-10-24 15:04:32.807000+00:00
