t_days,latitude,longitude,depth,mag,x_km,y_km,zone,time
0.0036114351851851854,7.0448,126.811,89.635,4.8,5.615615246125365,-23.887199999999932,1,2025-10-10 03:17:12.028000+00:00
0.007712731481481481,7.1713,126.8099,81.491,4.9,5.494494132972754,-9.845700000000026,1,2025-10-10 03:23:06.380000+00:00
0.01407943287037037,7.073,126.8243,72.22,5.5,7.080079614231055,-20.756999999999934,1,2025-10-10 03:32:16.463000+00:00
0.029090694444444447,7.3,126.8057,61.538,4.8,5.032031700939213,4.440000000000004,0,2025-10-10 03:53:53.436000+00:00
0.03529521990740741,7.1631,127.1404,54.048,4.4,41.88588312992112,-10.755899999999974,0,2025-10-10 04:02:49.507000+00:00
0.03633600694444444,7.1823,127.0935,59.256,4.4,36.72171930554397,-8.624700000000011,0,2025-10-10 04:04:19.431000+00:00
0.04606208333333334,6.6892,126.6242,101.687,4.4,-14.95295196909439,-63.35880000000002,1,2025-10-10 04:18:19.764000+00:00
0.06567476851851851,7.0282,126.8129,86.178,4.5,5.824824441568364,-25.729799999999976,1,2025-10-10 04:46:34.300000+00:00
0.07589371527777777,7.1303,127.2153,10.0,4.4,50.133129834524475,-14.396699999999967,0,2025-10-10 05:01:17.217000+00:00
0.08513219907407407,7.4839,127.4446,10.0,4.3,75.38137642151406,24.852900000000048,0,2025-10-10 05:14:35.422000+00:00
0.0934871875,7.4663,127.078,10.0,4.2,35.01501271113306,22.899300000000068,0,2025-10-10 05:26:37.293000+00:00
0.10817099537037038,6.8257,127.1219,58.864,5.2,39.848846226914596,-48.20729999999994,0,2025-10-10 05:47:45.974000+00:00
0.10897637731481481,6.8332,126.9556,73.342,5.1,21.53753612043281,-47.37480000000001,1,2025-10-10 05:48:55.559000+00:00
0.11677136574074075,7.1636,127.2666,10.0,4.3,55.78177811150893,-10.700400000000005,0,2025-10-10 06:00:09.046000+00:00
0.12111010416666668,7.18,126.9502,66.934,4.9,20.942941564959774,-8.880000000000008,0,2025-10-10 06:06:23.913000+00:00
0.1391786574074074,6.9117,126.7893,72.923,4.9,3.2262260139494634,-38.661300000000004,1,2025-10-10 06:32:25.036000+00:00
0.1544783912037037,7.2411,127.0451,16.617,4.3,31.39239032686824,-2.0978999999999415,0,2025-10-10 06:54:26.933000+00:00
0.16946168981481483,7.1583,127.0591,57.386,4.7,32.933931766980564,-11.288700000000013,0,2025-10-10 07:16:01.490000+00:00
0.17512390046296297,7.0926,126.901,62.976,5.2,15.52552450399209,-18.581399999999974,0,2025-10-10 07:24:10.705000+00:00
0.18007039351851853,6.9145,127.3214,10.0,4.4,61.81581174852186,-38.35049999999994,0,2025-10-10 07:31:18.082000+00:00
0.1818400925925926,7.1976,127.2703,10.0,4.4,56.18918549211117,-6.926399999999927,0,2025-10-10 07:33:50.984000+00:00
0.18522979166666667,7.0967,126.9094,69.917,4.8,16.450449368060735,-18.12629999999995,0,2025-10-10 07:38:43.854000+00:00
0.22629743055555557,6.9334,126.7674,70.003,4.3,0.8148147612013564,-36.2526,1,2025-10-10 08:37:52.098000+00:00
0.2273989236111111,7.2537,126.7561,83.196,4.5,-0.42942940117444905,-0.6992999999999476,1,2025-10-10 08:39:27.267000+00:00
0.24633009259259256,7.2614,126.9935,77.33,4.9,25.710709019023128,0.15540000000003218,1,2025-10-10 09:06:42.920000+00:00
0.2648491898148148,7.1034,126.8568,74.471,4.2,10.658657957351464,-17.382600000000007,1,2025-10-10 09:33:22.970000+00:00
0.26763252314814817,7.2611,126.8583,85.434,4.3,10.823823111648487,0.1221000000000112,1,2025-10-10 09:37:23.450000+00:00
0.2718977083333333,7.0462,126.9375,62.913,5.2,19.54454325857227,-23.7318,0,2025-10-10 09:43:31.962000+00:00
0.2840537731481481,7.234,127.0011,64.971,5.1,26.547545800798254,-2.885999999999978,0,2025-10-10 10:01:02.246000+00:00
0.29508333333333336,7.159,126.739,79.427,4.3,-2.3123121601692675,-11.210999999999999,1,2025-10-10 10:16:55.200000+00:00
0.29760109953703706,7.147,126.8402,64.234,5.0,8.830830249787942,-12.54299999999995,0,2025-10-10 10:20:32.735000+00:00
0.32533232638888887,7.2233,127.4282,10.0,4.5,73.57557073452587,-4.07369999999997,0,2025-10-10 11:00:28.713000+00:00
0.3310626388888889,7.4288,127.2696,10.0,4.5,56.11210842010454,18.736800000000006,0,2025-10-10 11:08:43.812000+00:00
0.33196770833333333,7.5619,127.1136,10.0,4.4,38.9349323731344,33.51089999999998,0,2025-10-10 11:10:02.010000+00:00
0.33339591435185184,7.2127,126.6578,47.0,6.7,-11.2532525128245,-5.250299999999989,0,2025-10-10 11:12:05.407000+00:00
0.358043125,7.3002,127.1685,10.0,4.8,44.97997702043265,4.462200000000051,0,2025-10-10 11:47:34.926000+00:00
0.3674734953703704,7.3513,127.4086,10.0,4.9,71.41741271836831,10.134300000000042,0,2025-10-10 12:01:09.710000+00:00
0.39193285879629636,7.3364,127.0845,10.0,4.9,35.730728379757146,8.480400000000053,0,2025-10-10 12:36:22.999000+00:00
0.39417005787037035,7.1131,126.906,22.612,4.3,16.07607501831915,-16.305899999999955,0,2025-10-10 12:39:36.293000+00:00
0.40044435185185184,7.3014,126.7542,95.82,4.3,-0.6386385966190132,4.595400000000036,1,2025-10-10 12:48:38.392000+00:00
0.4011367361111111,7.0351,127.1939,10.0,5.1,47.77677363320923,-24.963899999999988,0,2025-10-10 12:49:38.214000+00:00
0.40389997685185186,7.6197,127.1421,10.0,4.4,42.07307030479191,39.92670000000001,0,2025-10-10 12:53:36.958000+00:00
0.41109077546296297,7.4316,127.1295,10.0,4.9,40.68568300868972,19.04760000000007,0,2025-10-10 13:03:58.243000+00:00
0.41761005787037037,7.3616,127.4039,10.0,4.3,70.89989523490034,11.277600000000039,0,2025-10-10 13:13:21.509000+00:00
0.41773761574074075,7.3532,127.2542,10.0,4.9,54.416412835980516,10.345200000000045,0,2025-10-10 13:13:32.530000+00:00
0.48841872685185184,7.3415,127.3826,10.0,4.5,68.55455004387198,9.046500000000014,0,2025-10-10 14:55:19.378000+00:00
