t_days,latitude,longitude,depth,mag,x_km,y_km,zone,time
0.0005763541666666666,37.7265,141.7751,43.98,7.1,0.008780092712706954,0.6105000000005489,0,2021-02-13 14:07:49.797000+00:00
0.02062996527777778,37.5887,141.8453,51.31,4.7,6.172405176828362,-14.685299999999295,0,2021-02-13 14:36:42.429000+00:00
0.030617175925925926,37.6301,141.5051,52.05,4.9,-23.69747023081,-10.089899999999751,0,2021-02-13 14:51:05.324000+00:00
0.031033113425925924,37.6932,141.7615,45.1,5.4,-1.1853125161755116,-3.0857999999999066,0,2021-02-13 14:51:41.261000+00:00
0.035925787037037034,37.7298,141.6813,67.88,4.4,-8.226946871534413,0.9768000000000896,0,2021-02-13 14:58:43.988000+00:00
0.08869497685185185,37.7736,141.6683,68.91,4.3,-9.368358924148884,5.838600000000589,0,2021-02-13 16:14:43.246000+00:00
0.10137526620370371,37.7217,141.7359,57.2,4.5,-3.4330162505561237,0.07770000000021327,0,2021-02-13 16:32:58.823000+00:00
0.17948350694444445,39.0864,142.5717,40.34,5.2,69.95099863981304,151.55940000000012,0,2021-02-13 18:25:27.375000+00:00
0.6280336342592593,37.5705,141.9581,59.65,4.6,16.076349756432407,-16.70549999999932,0,2021-02-14 05:11:22.106000+00:00
0.6575705439814815,37.6475,141.6251,62.44,4.3,-13.16135897591102,-8.15849999999952,0,2021-02-14 05:53:54.095000+00:00
0.7255744907407408,37.4871,141.5323,43.66,5.1,-21.309285013033566,-25.962899999999827,0,2021-02-14 07:31:49.636000+00:00
0.744712974537037,37.6254,141.6781,53.2,4.4,-8.507909838331052,-10.611599999999719,0,2021-02-14 07:59:23.201000+00:00
0.8055470254629631,37.5961,141.7507,54.56,4.6,-2.133562529117917,-13.863899999999632,0,2021-02-14 09:26:59.263000+00:00
0.8569492129629629,37.639,141.6213,57.0,4.2,-13.495002498983903,-9.101999999999293,0,2021-02-14 10:41:00.412000+00:00
1.8891058217592591,37.7035,141.7326,43.48,4.2,-3.7227593100654714,-1.9424999999998107,0,2021-02-15 11:27:18.743000+00:00
1.911724490740741,37.676,141.5722,62.9,4.4,-17.80602802077828,-4.994999999999401,0,2021-02-15 11:59:52.996000+00:00
1.9299070486111112,37.4864,141.5837,35.36,5.3,-16.79631735885192,-26.04059999999925,0,2021-02-15 12:26:03.969000+00:00
1.9300597685185183,37.5475,141.3336,30.18,5.4,-38.75532923260334,-19.258499999999678,0,2021-02-15 12:26:17.164000+00:00
2.9948228703703705,37.9528,140.7831,55.38,4.3,-87.08973961445055,25.729800000000765,0,2021-02-16 13:59:32.696000+00:00
3.3335928819444445,38.3386,141.9324,41.44,4.6,13.819865929341583,68.55360000000033,0,2021-02-16 22:07:22.425000+00:00
3.9995185069444443,37.6339,141.6242,52.12,4.6,-13.240379810322887,-9.668099999999946,0,2021-02-17 14:06:18.399000+00:00
4.6636921875,37.7686,141.6103,58.15,4.5,-14.460812697349226,5.283600000000305,0,2021-02-18 06:02:43.005000+00:00
4.8545155555555555,37.5557,141.784,50.43,4.3,0.7902083441161759,-18.348299999999433,0,2021-02-18 10:37:30.144000+00:00
4.941672546296296,37.5982,141.5928,62.83,4.3,-15.99732892202054,-13.63079999999978,0,2021-02-18 12:43:00.508000+00:00
5.4584631828703705,37.6557,141.7382,49.09,4.8,-3.2310741181688547,-7.248299999999276,0,2021-02-19 01:07:11.219000+00:00
6.204241354166666,37.6469,141.6624,52.89,4.5,-9.886384394181126,-8.225099999999365,0,2021-02-19 19:01:06.453000+00:00
6.407559016203704,37.3713,141.4066,51.14,4.5,-32.345861552539375,-38.81669999999984,0,2021-02-19 23:53:53.099000+00:00
6.46533738425926,38.3681,141.7812,66.26,4.3,0.544365748170363,71.8281000000002,0,2021-02-20 01:17:05.150000+00:00
9.302497395833333,37.5869,141.6054,42.26,4.4,-14.891037240256894,-14.885099999999618,0,2021-02-22 21:22:35.775000+00:00
12.581536435185184,37.5961,141.6489,56.65,4.6,-11.071696910356637,-13.863899999999632,0,2021-02-26 04:04:24.748000+00:00
12.841317858796295,37.5967,141.677,51.46,4.4,-8.604490858168333,-13.797299999999787,0,2021-02-26 10:18:29.863000+00:00
13.060047118055556,37.3334,141.2909,66.85,4.6,-42.504428820804435,-43.023599999999895,0,2021-02-26 15:33:28.071000+00:00
13.122788553240742,37.7161,141.9713,52.5,4.6,17.235321994472294,-0.5438999999999155,0,2021-02-26 17:03:48.931000+00:00
15.66727525462963,37.4863,141.9702,51.87,4.5,17.138740974635013,-26.05169999999962,0,2021-03-01 06:07:52.582000+00:00
16.820816620370373,37.556,141.8261,55.95,4.3,4.4866273760435265,-18.314999999999905,0,2021-03-02 09:48:58.556000+00:00
21.56618778935185,36.3449,140.8482,54.84,4.2,-81.37389925866798,-152.7470999999993,0,2021-03-07 03:42:18.625000+00:00
21.942685682870373,37.6188,141.5923,63.32,4.2,-16.041229385584074,-11.344199999999589,0,2021-03-07 12:44:28.043000+00:00
23.020209108796298,37.7704,141.6617,55.46,4.6,-9.947845043167579,5.483400000000628,0,2021-03-08 14:36:06.067000+00:00
