time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-13T21:37:50.190Z,-42.0501,174.481,10,4.1,mb,,154,0.361,0.94,us,us100077fq,2017-02-09T03:02:24.040Z,"73 km SE of Blenheim, New Zealand",earthquake,3.7,2,0.233,5,reviewed,us,us
2016-11-13T21:57:39.790Z,-42.3445,173.8231,10,4.2,mwr,,127,0.222,0.69,us,us100077fw,2017-02-09T03:02:24.040Z,"92 km S of Blenheim, New Zealand",earthquake,3.5,1.9,0.065,23,reviewed,us,us
2016-11-13T22:15:11.430Z,-42.965,172.8692,10,4.6,mb,,127,0.738,1.05,us,us100077m7,2017-02-09T03:02:24.040Z,"24 km NNE of Amberley, New Zealand",earthquake,4.7,1.8,0.222,6,reviewed,us,us
2016-11-13T22:19:32.250Z,-42.3526,173.0734,10,5.1,mwr,,57,0.35,0.77,us,us100077g5,2025-12-22T17:37:25.880Z,"93 km NNE of Amberley, New Zealand",earthquake,2.2,1.8,0.043,53,reviewed,us,us
2016-11-13T22:54:18.320Z,-42.3611,173.6065,17.37,4.7,mwr,,116,0.074,0.69,us,us100077gw,2017-02-09T03:02:24.040Z,"98 km SSW of Blenheim, New Zealand",earthquake,3.9,2.2,0.066,22,reviewed,us,us
2016-11-13T23:17:33.160Z,-42.083,173.813,9.47,4.8,mwr,,57,0.37,1.09,us,us100077ha,2017-02-09T03:02:24.040Z,"64 km S of Blenheim, New Zealand",earthquake,2.3,2.8,0.051,37,reviewed,us,us
2016-11-13T23:49:10.250Z,-41.7916,174.4733,10,4.9,mwr,,59,0.198,1,us,us100077hf,2017-02-09T03:02:25.040Z,"53 km SE of Blenheim, New Zealand",earthquake,1.6,1.8,0.052,36,reviewed,us,us
2016-11-13T23:54:58.440Z,-41.7153,174.3286,14.81,4.3,mwr,,102,0.092,1.04,us,us100077hm,2017-02-09T03:02:25.040Z,"38 km SE of Blenheim, New Zealand",earthquake,2.1,3,0.05,39,reviewed,us,us
2016-11-14T00:34:22.610Z,-42.6058,173.2543,9,6.5,mww,,56,0.283,1.05,us,us100077hw,2022-05-03T19:48:10.595Z,"74 km NE of Amberley, New Zealand",earthquake,4,1.7,,,reviewed,us,us
2016-11-14T00:54:20.870Z,-42.3517,173.9861,10,4.6,mb,,165,0.337,0.74,us,us100077i8,2017-02-09T03:02:25.040Z,"92 km S of Blenheim, New Zealand",earthquake,2.1,1.9,0.192,8,reviewed,us,us
2016-11-14T01:06:45.370Z,-42.2975,173.9353,19.3,4.1,mb,,159,0.316,0.8,us,us10007dhc,2017-02-09T03:02:25.040Z,"86 km S of Blenheim, New Zealand",earthquake,3.1,5.3,0.301,3,reviewed,us,us
2016-11-14T01:28:20.680Z,-42.0756,173.9931,10,5.3,mb,,64,0.365,0.96,us,us100077ip,2017-02-09T03:02:25.040Z,"62 km S of Blenheim, New Zealand",earthquake,3,1.7,0.082,50,reviewed,us,us
2016-11-14T01:30:12.830Z,-42.4216,173.8151,12.26,5.2,mww,,116,0.204,0.59,us,us100077iv,2017-02-09T03:02:25.040Z,"101 km S of Blenheim, New Zealand",earthquake,4.5,3.1,,,reviewed,us,us
2016-11-14T01:46:18.840Z,-42.6018,173.1953,10.803,4.2,ml,,,,1.18,us,us100077j0,2017-02-09T03:02:25.040Z,"72 km NNE of Amberley, New Zealand",earthquake,3.9,7.5,,,reviewed,wel,wel
2016-11-14T01:56:06.840Z,-41.9448,173.9374,8.607,3.8,mb,,,,1.51,us,us10007dfq,2017-02-09T03:02:25.040Z,"47 km S of Blenheim, New Zealand",earthquake,2.4,5.8,0.294,3,reviewed,wel,us
2016-11-14T02:07:43.990Z,-42.4744,173.278,11.484,3.9,mb,,,,1,us,us100077j8,2017-02-09T03:02:25.040Z,"87 km NNE of Amberley, New Zealand",earthquake,5,6.6,0.297,3,reviewed,wel,us
2016-11-14T02:56:05.570Z,-42.4508,173.573,8.047,3.8,mb,,,,1.04,us,us10007dhh,2017-02-09T03:02:25.040Z,"104 km NE of Amberley, New Zealand",earthquake,3.4,4.8,0.295,3,reviewed,wel,us
2016-11-14T03:40:18.470Z,-41.7429,174.3302,18.16,4.6,mwr,,97,0.087,0.73,us,us100077jt,2017-02-09T03:02:25.040Z,"40 km SE of Blenheim, New Zealand",earthquake,2.3,3.9,0.048,41,reviewed,us,us
2016-11-14T03:44:26.790Z,-41.8996,174.1242,12.71,4.1,mb,,,,0.85,us,us100077ju,2017-02-09T03:02:25.040Z,"44 km SSE of Blenheim, New Zealand",earthquake,2.3,3.4,0.198,7,reviewed,wel,us
2016-11-14T04:05:45.690Z,-42.3879,173.8556,13.01,4.5,mwr,,121,0.236,0.66,us,us100077jz,2017-02-09T03:02:25.040Z,"97 km S of Blenheim, New Zealand",earthquake,4.8,4.5,0.053,34,reviewed,us,us
2016-11-14T04:10:20.870Z,-42.1897,173.6424,18.94,4.6,mwr,,117,0.238,0.89,us,us100077k0,2017-02-09T03:02:25.040Z,"79 km SSW of Blenheim, New Zealand",earthquake,4,4.6,0.05,39,reviewed,us,us
2016-11-14T04:32:49.660Z,-42.4758,173.7672,10,4,mb,,162,0.179,0.69,us,us10007dfx,2017-02-09T03:02:25.040Z,"107 km S of Blenheim, New Zealand",earthquake,4.1,2,0.299,3,reviewed,us,us
2016-11-14T05:16:29.800Z,-42.3763,173.6166,18.36,4.8,mwr,,53,0.069,1.31,us,us100077kc,2017-02-09T03:02:25.040Z,"99 km SSW of Blenheim, New Zealand",earthquake,3.4,0.9,0.055,32,reviewed,us,us
2016-11-14T05:27:05.680Z,-42.4206,173.4348,10.27,4.2,mb,,93,0.077,1.04,us,us10007dfy,2017-02-09T03:02:25.040Z,"99 km NE of Amberley, New Zealand",earthquake,2,6.6,0.264,4,reviewed,us,us
2016-11-14T05:47:12.040Z,-41.7711,174.3895,10,4.1,mb,,107,0.133,0.69,us,us10007dg0,2017-02-09T03:02:25.040Z,"46 km SE of Blenheim, New Zealand",earthquake,2.9,1.9,0.233,5,reviewed,us,us
2016-11-14T05:51:30.670Z,-41.8428,173.4631,13.33,4.4,mb,,94,0.334,0.56,us,us100077kk,2017-02-09T03:02:25.040Z,"54 km SW of Blenheim, New Zealand",earthquake,3.9,7.5,0.268,4,reviewed,us,us
2016-11-14T06:29:04.610Z,-41.8054,174.2716,10,4.4,mwr,,101,0.071,0.67,us,us100077ks,2017-02-09T03:02:25.040Z,"41 km SE of Blenheim, New Zealand",earthquake,1.9,1.8,0.063,24,reviewed,us,us
2016-11-14T06:43:00.180Z,-41.8181,174.2796,18.47,5.2,mwr,,102,0.084,1.2,us,us100077kw,2022-05-03T19:48:15.724Z,"43 km SE of Blenheim, New Zealand",earthquake,2.1,3.3,0.058,29,reviewed,us,us
2016-11-14T06:47:52.040Z,-42.3322,173.9026,12,5.7,mww,,29,0.282,0.87,us,us100077ky,2022-05-03T19:48:08.998Z,"90 km S of Blenheim, New Zealand",earthquake,3,1.7,,,reviewed,us,us
2016-11-14T06:52:53.120Z,-41.772,174.2797,17.08,4.5,mb,,98,0.054,0.68,us,us10007dgj,2017-02-09T03:02:26.040Z,"39 km SE of Blenheim, New Zealand",earthquake,2.8,4.1,0.191,8,reviewed,us,us
2016-11-14T07:13:53.480Z,-42.0488,173.7579,22.9,4.2,mb,,113,0.345,0.68,us,us100077l1,2017-02-09T03:02:26.040Z,"61 km SSW of Blenheim, New Zealand",earthquake,3,8.6,0.263,4,reviewed,us,us
2016-11-14T07:21:04.690Z,-41.7598,174.2992,17.21,5.5,mww,,37,0.064,1.07,us,us100077l5,2022-05-03T19:48:28.283Z,"39 km SE of Blenheim, New Zealand",earthquake,2.8,2.2,,,reviewed,us,us
2016-11-14T07:34:31.840Z,-41.7041,174.2092,15.73,4.1,mb,,95,0.045,0.66,us,us100077la,2017-02-09T03:02:26.040Z,"29 km SE of Blenheim, New Zealand",earthquake,3.5,6.1,0.302,3,reviewed,us,us
2016-11-14T07:49:48.290Z,-42.4513,172.9872,10,4.1,mb,,91,0.41,0.73,us,us10007dhl,2017-02-09T03:02:26.040Z,"81 km NNE of Amberley, New Zealand",earthquake,1.1,2,0.233,5,reviewed,us,us
2016-11-14T09:49:56.280Z,-42.4464,173.7736,10,4.7,mb,,128,0.176,0.78,us,us100077ma,2022-05-03T19:48:26.903Z,"104 km S of Blenheim, New Zealand",earthquake,3.7,1.9,0.133,17,reviewed,us,us
2016-11-14T10:03:48.870Z,-42.6187,173.3125,10,4.8,mb,,119,0.262,0.85,us,us100077me,2017-02-09T03:02:26.040Z,"76 km NE of Amberley, New Zealand",earthquake,4.9,1.2,0.118,22,reviewed,us,us
2016-11-14T11:11:18.830Z,-41.6542,174.1463,10.78,4.1,mb,,82,0.107,0.47,us,us10007dgf,2017-02-09T03:02:26.040Z,"22 km SE of Blenheim, New Zealand",earthquake,2,6.6,0.174,9,reviewed,us,us
2016-11-14T11:14:20.530Z,-41.7254,174.2381,14.6,4.7,mb,,101,0.029,1.03,us,us100077mw,2017-02-09T03:02:26.040Z,"33 km SE of Blenheim, New Zealand",earthquake,1.7,3.4,0.138,16,reviewed,us,us
2016-11-14T11:16:42.950Z,-41.7536,174.2821,22.02,4.8,mb,,104,0.051,0.62,us,us10007dgw,2017-02-09T03:02:26.040Z,"38 km SE of Blenheim, New Zealand",earthquake,3.5,5.7,0.131,18,reviewed,us,us
2016-11-14T11:22:36.190Z,-41.8699,174.298,24.28,4.4,mb,,112,0.136,0.81,us,us10007dgh,2017-02-09T03:02:26.040Z,"Cook Strait, New Zealand",earthquake,2.6,8.1,0.202,7,reviewed,us,us
2016-11-14T11:24:52.880Z,-42.4133,174.0771,10,4.5,mb,,135,0.398,0.93,us,us100077n9,2017-02-09T03:02:26.040Z,"100 km S of Blenheim, New Zealand",earthquake,2.4,1.1,0.135,16,reviewed,us,us
2016-11-14T12:03:00.600Z,-42.3771,173.6234,16.54,4.5,mb,,123,0.073,1.03,us,us100077ne,2017-02-09T03:02:26.040Z,"99 km SSW of Blenheim, New Zealand",earthquake,3,4.5,0.136,16,reviewed,us,us
2016-11-14T13:21:06.510Z,-41.7118,174.2611,15.53,4.8,mb,,101,0.051,0.59,us,us100077ns,2017-02-09T03:02:27.040Z,"33 km SE of Blenheim, New Zealand",earthquake,2.7,1.6,0.21,9,reviewed,us,us
2016-11-14T13:50:50.290Z,-41.6161,174.433,20.81,4.3,mb,,108,0.211,0.59,us,us100077p1,2017-02-09T03:02:27.040Z,"41 km ESE of Blenheim, New Zealand",earthquake,2.4,7.7,0.2,7,reviewed,us,us
2016-11-14T14:00:32.200Z,-42.1935,174.3144,10,4.4,mb,,119,0.45,1.06,us,us10007dgq,2017-02-09T03:02:27.040Z,"off the east coast of the South Island of New Zealand",earthquake,1.7,1.9,0.162,11,reviewed,us,us
2016-11-14T14:15:25.020Z,-42.049,174.0987,5.76,4.3,mb,,180,0.311,0.41,us,us100077pf,2017-02-09T03:02:27.040Z,"60 km SSE of Blenheim, New Zealand",earthquake,3.6,8.1,0.307,3,reviewed,us,us
2016-11-14T14:24:11.640Z,-41.7998,174.3097,15.8,4.2,mb,,146,0.335,0.41,us,us10007dgr,2017-02-09T03:02:27.040Z,"43 km SE of Blenheim, New Zealand",earthquake,2.1,6.3,0.199,7,reviewed,us,us
2016-11-14T14:35:32.570Z,-42.4566,173.4795,22.92,4.1,mb,,117,0.059,0.7,us,us100077pm,2017-02-09T03:02:27.040Z,"98 km NE of Amberley, New Zealand",earthquake,3.6,7.5,0.234,5,reviewed,us,us
2016-11-14T15:22:17.960Z,-41.7545,174.1687,10,4.5,mb,,99,0.034,0.55,us,us100077qf,2017-02-09T03:02:27.040Z,"32 km SE of Blenheim, New Zealand",earthquake,2.4,1.9,0.151,13,reviewed,us,us
2016-11-14T15:54:55.770Z,-42.5066,173.0731,10,4.7,mwr,,98,0.356,0.68,us,us100077qr,2017-02-09T03:02:27.040Z,"77 km NNE of Amberley, New Zealand",earthquake,3.8,1.9,0.049,40,reviewed,us,us
2016-11-14T16:01:24.320Z,-42.3329,173.467,17.91,4.4,mb,,86,0.098,0.72,us,us10007dgt,2017-02-09T03:02:27.040Z,"99 km SSW of Blenheim, New Zealand",earthquake,1.7,4.8,0.189,8,reviewed,us,us
2016-11-14T16:57:12.640Z,-41.7472,174.2349,17.05,4,mb,,103,0.015,0.66,us,us100077r8,2017-02-09T03:02:27.040Z,"34 km SE of Blenheim, New Zealand",earthquake,4.4,2.3,0.173,9,reviewed,us,us
2016-11-14T17:01:49.980Z,-41.8473,174.3842,10,4.4,mb,,89,0.16,0.57,us,us100077r9,2017-02-09T03:02:27.040Z,"51 km SE of Blenheim, New Zealand",earthquake,4,2,0.309,3,reviewed,us,us
2016-11-14T17:20:08.910Z,-41.8033,174.2998,15.06,3.8,mwr,,108,0.084,0.57,us,us100077ri,2017-02-09T03:02:27.040Z,"43 km SE of Blenheim, New Zealand",earthquake,1.9,3.8,0.062,25,reviewed,us,us
2016-11-14T18:13:02.200Z,-42.5209,173.6229,10,4.5,mb,,132,0.121,0.9,us,us100077s2,2017-02-09T03:02:27.040Z,"101 km NE of Amberley, New Zealand",earthquake,4.4,2,0.313,3,reviewed,us,us
2016-11-14T18:44:28.640Z,-42.0271,173.9892,17.62,4.3,mb,,92,0.323,0.65,us,us100077sj,2017-02-09T03:02:27.040Z,"56 km S of Blenheim, New Zealand",earthquake,3.6,6.6,0.218,6,reviewed,us,us
2016-11-14T18:47:25.740Z,-42.4212,173.9837,11.29,3.8,mwr,,168,0.329,0.5,us,us100077sk,2017-02-09T03:02:27.040Z,"South Island of New Zealand",earthquake,2.8,5.9,0.066,22,reviewed,us,us
2016-11-14T18:58:22.900Z,-41.8557,174.2482,10,4.4,mb,,142,0.109,1.05,us,us100077sq,2017-02-09T03:02:27.040Z,"45 km SSE of Blenheim, New Zealand",earthquake,2.1,1.9,0.162,11,reviewed,us,us
2016-11-14T19:17:31.880Z,-42.3505,173.9599,13.93,4.9,mwr,,72,0.318,0.7,us,us100077sy,2022-05-03T19:48:20.844Z,"92 km S of Blenheim, New Zealand",earthquake,4,4,0.043,52,reviewed,us,us
2016-11-14T19:26:47.810Z,-42.1607,174.0514,10,4.4,mb,,172,0.428,0.55,us,us100077te,2017-02-09T03:02:27.040Z,"72 km S of Blenheim, New Zealand",earthquake,2.4,1.9,0.179,9,reviewed,us,us
2016-11-14T20:04:13.290Z,-42.4951,173.0444,10,4.4,mb,,102,0.374,0.41,us,us100077uk,2017-02-09T03:02:28.040Z,"77 km NNE of Amberley, New Zealand",earthquake,2.7,1.9,0.203,7,reviewed,us,us
2016-11-14T20:08:37.490Z,-41.7777,174.523,7.78,4.2,mb,,123,0.233,0.97,us,us100077um,2017-02-09T03:02:28.040Z,"55 km ESE of Blenheim, New Zealand",earthquake,4.9,7.3,0.263,4,reviewed,us,us
2016-11-14T20:14:51.540Z,-42.4215,173.9547,16.38,4.4,mb,,167,0.307,0.63,us,us100077ut,2017-02-09T03:02:28.040Z,"100 km S of Blenheim, New Zealand",earthquake,5.4,2.5,0.24,5,reviewed,us,us
2016-11-14T20:32:51.010Z,-42.4819,174.2171,6.24,4.4,mb,,169,0.506,0.98,us,us10007dh5,2017-02-09T03:02:28.040Z,"109 km SSE of Blenheim, New Zealand",earthquake,4.3,7.4,0.309,3,reviewed,us,us
2016-11-14T21:14:09.470Z,-42.2255,173.6051,15.71,4,mb,,132,0.196,0.63,us,us100077vy,2017-02-09T03:02:28.040Z,"83 km SSW of Blenheim, New Zealand",earthquake,2.4,4.2,0.3,3,reviewed,us,us
2016-11-15T00:08:59.040Z,-42.5144,174.0174,10,4.4,mb,,135,0.367,0.61,us,us10007dhu,2017-02-09T03:02:28.040Z,"111 km S of Blenheim, New Zealand",earthquake,2.9,1.9,0.169,10,reviewed,us,us
2016-11-15T00:26:27.620Z,-42.783,172.7983,19.95,4.3,mwr,,80,0.253,0.88,us,us10007807,2017-02-09T03:02:28.040Z,"41 km N of Amberley, New Zealand",earthquake,2.7,5.3,0.05,38,reviewed,us,us
2016-11-15T01:34:44.050Z,-41.7875,174.3064,10,5.5,mww,,51,0.079,0.93,us,us1000780y,2022-05-03T19:48:44.693Z,"42 km SE of Blenheim, New Zealand",earthquake,2.5,1.8,,,reviewed,us,us
2016-11-15T01:43:52.520Z,-41.727,174.2445,16.23,4.8,mwr,,95,0.031,0.47,us,us10007813,2017-02-09T03:02:28.040Z,"33 km SE of Blenheim, New Zealand",earthquake,2.8,3.7,0.044,50,reviewed,us,us
2016-11-15T01:47:54.570Z,-41.707,174.2396,10,4.3,mb,,100,0.046,0.78,us,us10007dhx,2017-02-09T03:02:28.040Z,"31 km SE of Blenheim, New Zealand",earthquake,1.5,1.7,0.238,5,reviewed,us,us
2016-11-15T04:04:42.870Z,-41.8847,174.2269,10,4.5,mb,,112,0.136,0.79,us,us1000782z,2017-02-09T03:02:28.040Z,"46 km SSE of Blenheim, New Zealand",earthquake,2.4,1.9,0.22,6,reviewed,us,us
2016-11-15T04:12:44.700Z,-42.5724,173.9657,10,4.8,mwr,,136,0.352,0.66,us,us10007833,2017-02-09T03:02:28.040Z,"117 km S of Blenheim, New Zealand",earthquake,2.8,1.9,0.055,32,reviewed,us,us
2016-11-15T05:09:25.250Z,-42.3535,173.7452,10,5.1,mwr,,116,0.165,0.96,us,us1000783l,2022-05-03T19:48:43.077Z,"94 km S of Blenheim, New Zealand",earthquake,4.2,1.8,0.043,52,reviewed,us,us
2016-11-15T05:45:56.520Z,-42.2945,174.0197,11.38,4,mb,,163,0.376,0.88,us,us10007848,2017-02-09T03:02:28.040Z,"86 km S of Blenheim, New Zealand",earthquake,4.1,8,0.231,5,reviewed,us,us
2016-11-15T06:09:35.590Z,-41.7824,174.2944,13.98,4.5,ml,,138,0.068,0.84,us,us1000784j,2017-02-09T03:02:28.040Z,"41 km SE of Blenheim, New Zealand",earthquake,2.3,8.9,,,reviewed,us,wel
2016-11-15T06:27:38.910Z,-42.5372,173.148,15.41,4.5,mb,,113,0.313,1.27,us,us1000784u,2017-02-09T03:02:29.040Z,"76 km NNE of Amberley, New Zealand",earthquake,3.9,5.7,0.27,4,reviewed,us,us
2016-11-15T06:30:30.520Z,-42.356,173.9445,10,5.3,mww,,70,0.306,1.01,us,us1000784w,2022-05-03T19:48:35.350Z,"93 km S of Blenheim, New Zealand",earthquake,4.2,1.7,,,reviewed,us,us
2016-11-15T08:42:13.020Z,-41.7786,174.2755,7.72,4.2,mb,,99,0.054,0.71,us,us1000785m,2017-02-09T03:02:29.040Z,"39 km SE of Blenheim, New Zealand",earthquake,4,6.4,0.176,9,reviewed,us,us
2016-11-15T08:51:15.100Z,-42.3652,173.9024,13.23,4.6,mb,,121,0.274,0.74,us,us1000785n,2017-02-09T03:02:29.040Z,"94 km S of Blenheim, New Zealand",earthquake,4.6,6,0.181,9,reviewed,us,us
2016-11-15T09:10:03.600Z,-42.091,173.8123,20.46,4.2,mb,,143,0.378,0.88,us,us1000785s,2017-02-09T03:02:29.040Z,"64 km S of Blenheim, New Zealand",earthquake,3.2,6.8,0.199,7,reviewed,us,us
2016-11-15T10:54:58.370Z,-42.3516,174.0009,10,4.1,mb,,165,0.348,0.98,us,us1000786q,2017-02-09T03:02:29.040Z,"92 km S of Blenheim, New Zealand",earthquake,4,2,0.262,4,reviewed,us,us
2016-11-15T11:45:26.270Z,-42.5529,173.3933,20.49,4.2,mb,,125,0.174,0.97,us,us10007870,2017-02-09T03:02:29.040Z,"86 km NE of Amberley, New Zealand",earthquake,2,6.9,0.215,6,reviewed,us,us
2016-11-15T12:12:05.600Z,-41.7455,174.2229,18.53,4,mb,,103,0.007,0.75,us,us10007878,2017-02-09T03:02:29.040Z,"34 km SE of Blenheim, New Zealand",earthquake,3.4,6.4,0.212,6,reviewed,us,us
2016-11-15T13:52:01.920Z,-41.8027,174.308,22.14,4,mb,,140,0.088,0.91,us,us1000788y,2017-02-09T03:02:29.040Z,"43 km SE of Blenheim, New Zealand",earthquake,4.3,8.5,0.232,5,reviewed,us,us
2016-11-15T14:02:35.180Z,-42.4098,173.8732,9.49,4.3,mwr,,169,0.247,0.34,us,us10007891,2017-02-09T03:02:29.040Z,"99 km S of Blenheim, New Zealand",earthquake,4.1,3.9,0.052,35,reviewed,us,us
2016-11-15T15:15:55.450Z,-41.7836,174.348,16.47,4.5,mwr,,159,0.106,0.45,us,us100078b9,2017-02-09T03:02:29.040Z,"44 km SE of Blenheim, New Zealand",earthquake,3.5,3.5,0.044,50,reviewed,us,us
2016-11-15T16:25:41.680Z,-42.4721,173.8274,11.08,3.7,mwr,,164,0.22,0.43,us,us100078bw,2017-02-09T03:02:29.040Z,"106 km S of Blenheim, New Zealand",earthquake,3.4,6.6,0.068,21,reviewed,us,us
2016-11-15T16:32:10.800Z,-42.3737,174.1339,7.35,3.7,mwr,,172,0.442,0.71,us,us100078bz,2017-02-09T03:02:29.040Z,"96 km S of Blenheim, New Zealand",earthquake,2.3,8.3,0.078,16,reviewed,us,us
2016-11-15T16:43:56.160Z,-42.2957,174.093,16.18,4.1,mb,,166,0.427,0.61,us,us10007dih,2017-02-09T03:02:30.040Z,"87 km S of Blenheim, New Zealand",earthquake,4.4,7.1,0.261,4,reviewed,us,us
2016-11-15T18:18:58.800Z,-42.5715,173.6288,7.37,4.5,mwr,,130,0.168,0.74,us,us100078dm,2017-02-09T03:02:30.040Z,"98 km NE of Amberley, New Zealand",earthquake,3.8,4.1,0.055,32,reviewed,us,us
2016-11-15T18:21:19.350Z,-42.6313,173.6084,10.12,4.3,mwr,,163,0.221,1.38,us,us10007dix,2017-02-09T03:02:30.040Z,"92 km NE of Amberley, New Zealand",earthquake,2.3,3.7,0.058,29,reviewed,us,us
2016-11-15T19:03:58.200Z,-41.7121,174.3468,21.05,4.4,mwr,,95,0.106,1.05,us,us100078e8,2017-02-09T03:02:30.040Z,"39 km ESE of Blenheim, New Zealand",earthquake,2,4.8,0.052,36,reviewed,us,us
2016-11-15T19:53:01.300Z,-41.7231,174.4148,13.2,4.9,mwr,,106,0.152,1.1,us,us100078f2,2017-02-09T03:02:30.040Z,"44 km ESE of Blenheim, New Zealand",earthquake,2.4,4.4,0.06,27,reviewed,us,us
2016-11-15T23:47:51.110Z,-41.8464,174.0504,17.6,4.3,mwr,,109,0.156,0.64,us,us100078l9,2017-02-09T03:02:30.040Z,"37 km SSE of Blenheim, New Zealand",earthquake,2.8,3.7,0.045,47,reviewed,us,us
2016-11-16T04:47:29.860Z,-41.7058,174.3129,10,4.3,mwr,,94,0.085,1.01,us,us100078nk,2017-02-09T03:02:30.040Z,"36 km SE of Blenheim, New Zealand",earthquake,2.7,1.1,0.047,43,reviewed,us,us
2016-11-16T06:09:37.950Z,-41.8624,174.5069,16.47,4.6,mb,,117,0.246,0.71,us,us100078p5,2017-02-09T03:02:30.040Z,"60 km SE of Blenheim, New Zealand",earthquake,4.4,6.4,0.173,10,reviewed,us,us
2016-11-16T06:16:49.220Z,-42.6806,173.3686,5.13,4.3,mb,,128,0.292,0.75,us,us100078p8,2017-02-09T03:02:31.040Z,"74 km NE of Amberley, New Zealand",earthquake,3.7,7.2,0.218,6,reviewed,us,us
2016-11-16T06:46:32.610Z,-42.3387,173.9989,10,4,mb,,162,0.349,0.66,us,us100078ph,2017-02-09T03:02:31.040Z,"91 km S of Blenheim, New Zealand",earthquake,3.9,1.8,0.231,6,reviewed,us,us
2016-11-16T08:21:38.780Z,-42.5894,173.2839,10,4,ml,,124,0.256,0.48,us,us100078q7,2017-02-09T03:02:31.040Z,"77 km NE of Amberley, New Zealand",earthquake,4.4,1.4,,,reviewed,us,wel
2016-11-16T09:53:45.440Z,-42.6185,173.3655,23.08,4.2,mb,,126,0.239,0.76,us,us100078r9,2017-02-09T03:02:31.040Z,"79 km NE of Amberley, New Zealand",earthquake,2.5,8.3,0.216,6,reviewed,us,us
2016-11-16T12:19:42.920Z,-42.6807,171.7269,11.43,4.1,mwr,,53,0.213,0.65,us,us100078uc,2017-02-09T03:02:31.040Z,"49 km ESE of Greymouth, New Zealand",earthquake,3.3,6.1,0.05,39,reviewed,us,us
2016-11-16T15:03:49.010Z,-42.5321,173.4737,12.6,4.6,mwr,,76,0.125,1.08,us,usa0014cr8,2017-02-09T03:02:31.040Z,"92 km NE of Amberley, New Zealand",earthquake,4.9,3.6,0.056,31,reviewed,us,us
2016-11-16T17:06:30.050Z,-42.6984,172.7612,10,4.1,mb,,79,0.335,0.67,us,us100078wu,2017-02-09T03:02:31.040Z,"50 km N of Amberley, New Zealand",earthquake,1.3,2,0.301,3,reviewed,us,us
2016-11-16T17:08:22.620Z,-41.9689,174.0678,10,4.4,mb,,114,0.291,0.85,us,us100078wv,2017-02-09T03:02:31.040Z,"51 km S of Blenheim, New Zealand",earthquake,2,1.9,0.178,9,reviewed,us,us
2016-11-16T19:13:41.500Z,-42.6189,173.3347,10,4,mb,,128,0.412,0.88,us,us100078yq,2017-02-09T03:02:31.040Z,"77 km NE of Amberley, New Zealand",earthquake,5.8,2,0.233,5,reviewed,us,us
2016-11-16T21:05:00.880Z,-41.7317,174.1706,17.47,4.6,mwr,,39,0.036,0.72,us,us1000790z,2017-02-09T03:02:31.040Z,"30 km SE of Blenheim, New Zealand",earthquake,3.6,4.5,0.058,29,reviewed,us,us
2016-11-16T23:13:36.590Z,-42.3416,173.8727,16.43,4.5,mwr,,82,0.626,0.71,us,us1000793t,2017-02-09T03:02:32.040Z,"91 km S of Blenheim, New Zealand",earthquake,3.6,3.6,0.057,30,reviewed,us,us
2016-11-16T23:39:41.000Z,-41.8134,174.3361,16.57,4.3,mwr,,109,0.111,0.92,us,us10007944,2017-02-09T03:02:32.040Z,"45 km SE of Blenheim, New Zealand",earthquake,3.7,1.9,0.054,33,reviewed,us,us
2016-11-17T04:04:04.860Z,-41.8398,174.4626,10,4.4,mwr,,114,0.207,0.81,us,us10007980,2017-02-09T03:02:32.040Z,"55 km SE of Blenheim, New Zealand",earthquake,3.3,1.9,0.049,40,reviewed,us,us
2016-11-17T06:01:09.760Z,-42.3312,173.7879,22.26,4.2,mb,,155,0.619,0.54,us,us10007993,2017-02-09T03:02:32.040Z,"91 km S of Blenheim, New Zealand",earthquake,2.6,11,0.303,3,reviewed,us,us
2016-11-17T09:21:59.120Z,-41.855,174.0691,19.37,4.2,mb,,136,0.151,0.66,us,us100079bm,2017-02-09T03:02:32.040Z,"38 km SSE of Blenheim, New Zealand",earthquake,3.6,8.7,0.265,4,reviewed,us,us
2016-11-17T10:11:52.110Z,-41.7648,174.3383,10,4.2,mb,,161,0.447,1.13,us,us10007dkv,2017-02-09T03:02:32.040Z,"42 km SE of Blenheim, New Zealand",earthquake,2,2,0.263,4,reviewed,us,us
2016-11-17T17:42:31.530Z,-42.7527,172.8819,18.03,4.2,mb,,95,0.242,0.62,us,us100079h3,2017-02-09T03:02:33.040Z,"46 km NNE of Amberley, New Zealand",earthquake,5.7,7.4,0.215,6,reviewed,us,us
2016-11-17T18:39:27.780Z,-42.3534,174.0217,15.96,4.2,mb,,133,0.363,0.59,us,us100079i4,2017-02-09T03:02:33.040Z,"93 km S of Blenheim, New Zealand",earthquake,4.6,7.7,0.199,7,reviewed,us,us
2016-11-17T18:44:11.330Z,-42.0581,173.8076,12.62,4.3,mb,,116,0.346,0.62,us,us100079i7,2017-02-09T03:02:33.040Z,"61 km SSW of Blenheim, New Zealand",earthquake,4.5,1.3,0.375,2,reviewed,us,us
2016-11-17T19:26:18.380Z,-41.7527,174.2913,17.72,4.3,mb,,135,0.058,0.67,us,us100079j1,2017-02-09T03:02:33.040Z,"38 km SE of Blenheim, New Zealand",earthquake,3,8.5,0.267,4,reviewed,us,us
