t_days,latitude,longitude,depth,mag,x_km,y_km,zone,time
0.00038032407407407405,-31.5729,-71.6744,22.44,8.3,-0.03782763503737333,0.01109999999997413,0,2015-09-16 22:54:32.860000+00:00
0.0036458333333333334,-31.618,-71.745,26.7,6.4,-6.714405219149222,-4.994999999999795,0,2015-09-16 22:59:15+00:00
0.006904629629629629,-31.7502,-71.7425,19.1,6.1,-6.477982500165302,-19.669199999999904,0,2015-09-16 23:03:56.560000+00:00
0.010495023148148147,-31.1055,-71.405,37.8,5.6,25.43908456269337,51.892500000000126,0,2015-09-16 23:09:06.770000+00:00
0.010719560185185184,-31.5743,-71.6717,35.0,5.7,0.2175089014659046,-0.14430000000005805,0,2015-09-16 23:09:26.170000+00:00
0.013337268518518517,-30.2269,-71.197,29.47,5.2,45.109454782173195,149.41709999999998,0,2015-09-16 23:13:12.340000+00:00
0.015387037037037038,-31.6,-71.9189,35.0,6.1,-23.159969551684572,-2.9970000000001136,0,2015-09-16 23:16:09.440000+00:00
0.017151041666666665,-31.5622,-71.4262,28.41,7.0,23.434219905708552,1.1987999999999666,0,2015-09-16 23:18:41.850000+00:00
0.02043587962962963,-31.1674,-71.772,32.1,5.7,-9.267770584177969,45.02159999999997,0,2015-09-16 23:23:25.660000+00:00
0.023878587962962966,-30.7179,-71.8037,20.71,5.5,-12.265610660896861,94.91610000000003,0,2015-09-16 23:28:23.110000+00:00
0.026074074074074076,-31.0731,-71.6913,23.57,5.1,-1.6360452153694205,55.48890000000003,0,2015-09-16 23:31:32.800000+00:00
0.026270717592592592,-29.9883,-71.7953,35.0,5.3,-11.471230325109333,175.90170000000018,0,2015-09-16 23:31:49.790000+00:00
0.026675462962962967,-31.4153,-71.8835,19.47,5.2,-19.81222385086964,17.504700000000216,0,2015-09-16 23:32:24.760000+00:00
0.027560185185185184,-31.3748,-71.8137,27.52,5.1,-13.211301536832538,22.000199999999992,0,2015-09-16 23:33:41.200000+00:00
0.02950914351851852,-31.7893,-72.2389,11.34,5.3,-53.42207758165446,-24.009300000000042,0,2015-09-16 23:36:29.590000+00:00
0.0303662037037037,-31.3772,-71.8551,13.17,4.9,-17.126461763209413,21.73380000000022,0,2015-09-16 23:37:43.640000+00:00
0.03057465277777778,-31.7842,-72.0222,12.46,5.9,-32.92895630010942,-23.443199999999784,0,2015-09-16 23:38:01.650000+00:00
0.033003935185185185,-30.4817,-72.1229,16.17,5.3,-42.452063420790665,121.13430000000004,0,2015-09-16 23:41:31.540000+00:00
0.033852314814814814,-31.0485,-71.4853,17.18,5.1,17.845186828923538,58.21949999999997,0,2015-09-16 23:42:44.840000+00:00
0.03645532407407407,-30.4418,-72.0922,7.26,4.9,-39.54879243166588,125.56319999999997,0,2015-09-16 23:46:29.740000+00:00
0.0377431712962963,-31.4251,-71.8108,10.0,5.0,-12.937051182811246,16.41689999999999,0,2015-09-16 23:48:21.010000+00:00
0.04019699074074074,-31.729,-72.1447,10.0,4.5,-44.513669530332216,-17.315999999999867,0,2015-09-16 23:51:53.020000+00:00
0.042060069444444445,-31.1114,-71.7095,33.81,4.6,-3.357202609574611,51.23760000000007,0,2015-09-16 23:54:33.990000+00:00
0.04326655092592593,-31.2859,-71.1239,13.79,4.5,52.022455085268966,31.868099999999867,0,2015-09-16 23:56:18.230000+00:00
0.044136805555555554,-31.123,-71.7583,26.43,4.9,-7.972174084144909,49.94999999999992,0,2015-09-16 23:57:33.420000+00:00
0.04535787037037037,-31.2151,-71.563,15.05,4.6,10.497168722895962,39.726900000000086,0,2015-09-16 23:59:18.920000+00:00
0.04600138888888889,-31.7219,-72.0159,10.0,5.0,-32.33317104826978,-16.527900000000127,0,2015-09-17 00:00:14.520000+00:00
0.04674675925925926,-31.7494,-72.1254,10.0,5.0,-42.68848613977458,-19.58040000000011,0,2015-09-17 00:01:18.920000+00:00
0.049579050925925926,-31.5121,-71.6224,35.0,4.7,4.8797649198332556,6.75990000000002,0,2015-09-17 00:05:23.630000+00:00
0.050201851851851845,-30.8817,-71.6993,21.66,5.1,-2.392597916118231,76.7343000000002,0,2015-09-17 00:06:17.440000+00:00
0.05363969907407408,-31.0534,-72.0038,10.0,4.7,-31.18888508838621,57.67560000000006,0,2015-09-17 00:11:14.470000+00:00
0.05650092592592593,-31.0528,-71.9242,23.81,4.8,-23.66118571593145,57.7421999999999,0,2015-09-17 00:15:21.680000+00:00
0.05785335648148148,-31.0893,-72.7179,10.0,4.7,-98.72067053901453,53.69069999999988,0,2015-09-17 00:17:18.530000+00:00
0.058651388888888885,-31.7117,-71.8957,35.0,4.8,-20.96596671951289,-15.395700000000005,0,2015-09-17 00:18:27.480000+00:00
0.06134780092592593,-31.7999,-72.1153,10.0,5.2,-41.733338355079226,-25.18590000000006,0,2015-09-17 00:22:20.450000+00:00
0.06669270833333334,-31.2676,-71.8974,35.0,4.8,-21.126734168422058,33.899399999999865,0,2015-09-17 00:30:02.250000+00:00
0.06839664351851853,-31.8224,-72.1125,10.0,4.8,-41.468544909816266,-27.68339999999976,0,2015-09-17 00:32:29.470000+00:00
0.06964398148148147,-31.418,-71.8766,12.1,5.0,-19.15969714647327,17.205000000000126,0,2015-09-17 00:34:17.240000+00:00
0.07212453703703704,-31.7223,-71.9942,19.96,4.6,-30.28102184748791,-16.572300000000023,0,2015-09-17 00:37:51.560000+00:00
0.07563240740740741,-30.9073,-71.7026,20.48,5.0,-2.7046759051782407,73.89270000000012,0,2015-09-17 00:42:54.640000+00:00
0.07585717592592593,-31.087,-71.7617,11.61,5.1,-8.293708981963254,53.94600000000007,0,2015-09-17 00:43:14.060000+00:00
0.07766203703703704,-31.679,-71.766,14.2,4.6,-8.700356058616025,-11.765999999999789,0,2015-09-17 00:45:50+00:00
0.0806150462962963,-30.9835,-71.3352,17.02,4.8,32.04000687673047,65.43450000000011,0,2015-09-17 00:50:05.140000+00:00
0.08070451388888888,-31.6674,-72.2394,10.0,5.0,-53.46936212545152,-10.478400000000029,0,2015-09-17 00:50:12.870000+00:00
0.08708576388888889,-30.6289,-72.4541,10.0,4.3,-73.77334523180835,104.79509999999988,0,2015-09-17 00:59:24.210000+00:00
0.08801365740740741,-31.2743,-71.7321,35.0,4.7,-5.4944639891909075,33.155700000000024,0,2015-09-17 01:00:44.380000+00:00
0.0936125,-31.0062,-71.6408,17.98,4.6,3.13969370811005,62.91480000000007,0,2015-09-17 01:08:48.120000+00:00
0.09423611111111112,-31.563,-72.246,15.0,4.9,-54.09351810356885,1.1100000000001735,0,2015-09-17 01:09:42+00:00
0.0960349537037037,-31.218,-71.4384,35.0,4.6,22.280477037065307,39.405000000000044,0,2015-09-17 01:12:17.420000+00:00
0.09692152777777778,-31.0888,-71.6174,35.0,4.8,5.352610357801094,53.746200000000144,0,2015-09-17 01:13:34.020000+00:00
0.10172916666666666,-31.3701,-71.8335,21.44,4.5,-15.083769471187223,22.52189999999996,0,2015-09-17 01:20:29.400000+00:00
0.1022332175925926,-31.0441,-71.7531,23.98,4.6,-7.480414828657712,58.707900000000016,0,2015-09-17 01:21:12.950000+00:00
0.10264652777777777,-31.6698,-71.8533,10.0,5.2,-16.956237405541906,-10.744799999999803,0,2015-09-17 01:21:48.660000+00:00
0.1029150462962963,-30.4625,-72.0944,35.0,5.1,-39.75684442437076,123.2655000000002,0,2015-09-17 01:22:11.860000+00:00
0.10595104166666666,-31.3291,-72.31,10.0,4.4,-60.145939709563365,27.0729,0,2015-09-17 01:26:34.170000+00:00
0.107371875,-31.8327,-72.2212,10.0,4.4,-51.748204731246325,-28.826699999999857,0,2015-09-17 01:28:36.930000+00:00
0.10984583333333334,-31.8657,-72.0353,10.0,4.6,-34.16781134758709,-32.4897,0,2015-09-17 01:32:10.680000+00:00
0.11044722222222221,-31.7363,-72.0265,9.29,5.8,-33.33560337676219,-18.12629999999995,0,2015-09-17 01:33:02.640000+00:00
0.11342314814814815,-31.1103,-72.0104,5.62,4.9,-31.813041066504887,51.35970000000019,0,2015-09-17 01:37:19.760000+00:00
0.11483310185185185,-31.5748,-71.7993,32.68,5.1,-11.849506675484411,-0.1997999999999287,0,2015-09-17 01:39:21.580000+00:00
0.11604016203703704,-31.1043,-71.6504,42.32,6.4,2.2318304672104023,52.025700000000214,0,2015-09-17 01:41:05.870000+00:00
0.11974178240740742,-31.908,-72.0799,10.0,5.0,-38.38559265426295,-37.185000000000095,0,2015-09-17 01:46:25.690000+00:00
0.12415810185185186,-31.1748,-71.5717,26.46,4.6,9.674417660830741,44.20019999999991,0,2015-09-17 01:52:47.260000+00:00
0.1259222222222222,-31.0674,-71.6834,19.44,4.7,-0.8889494233802891,56.12160000000013,0,2015-09-17 01:55:19.680000+00:00
0.1275142361111111,-31.1504,-71.644,35.0,4.6,2.8370726278097194,46.90859999999991,0,2015-09-17 01:57:37.230000+00:00
0.12880532407407408,-31.8541,-71.9733,10.0,4.8,-28.30452791677944,-31.20209999999984,0,2015-09-17 01:59:28.780000+00:00
0.13244583333333332,-30.4097,-72.1904,7.29,4.6,-48.83547683336186,129.12629999999996,0,2015-09-17 02:04:43.320000+00:00
0.13348171296296296,-31.6451,-72.2477,10.0,4.5,-54.254285552478024,-8.003099999999883,0,2015-09-17 02:06:12.820000+00:00
0.1347428240740741,-31.8411,-71.8971,10.0,4.8,-21.09836344214302,-29.75910000000005,0,2015-09-17 02:08:01.780000+00:00
0.13848796296296298,-31.9026,-72.1546,10.0,4.6,-45.44990349750956,-36.585599999999914,0,2015-09-17 02:13:25.360000+00:00
0.14071203703703705,-31.0773,-71.2558,35.0,4.7,39.54879243166722,55.02269999999993,0,2015-09-17 02:16:37.520000+00:00
0.14361342592592594,-31.9226,-72.2897,10.0,4.5,-58.22618723141163,-38.80559999999987,0,2015-09-17 02:20:48.200000+00:00
0.14381400462962965,-31.982,-72.8506,10.0,5.0,-111.26998846269237,-45.39899999999988,0,2015-09-17 02:21:05.530000+00:00
0.15081018518518519,-30.398,-71.924,14.5,4.9,-23.642271898413433,130.42500000000007,0,2015-09-17 02:31:10+00:00
0.15235613425925926,-30.6903,-72.019,20.4,4.6,-32.62633521981043,97.97969999999998,0,2015-09-17 02:33:23.570000+00:00
0.15305636574074075,-31.5836,-71.6827,21.45,4.9,-0.8227510620638779,-1.1766000000000183,0,2015-09-17 02:34:24.070000+00:00
0.15431377314814815,-31.4416,-71.3491,35.0,4.8,30.725496559178055,14.585399999999922,0,2015-09-17 02:36:12.710000+00:00
0.156134375,-30.6573,-72.5248,10.0,4.9,-80.45937972467988,101.64270000000012,0,2015-09-17 02:38:50.010000+00:00
0.15784131944444443,-31.2026,-71.6679,35.0,4.3,0.5768714343216232,41.1144,0,2015-09-17 02:41:17.490000+00:00
0.16002314814814814,-31.239,-71.773,33.3,4.7,-9.36233967177073,37.073999999999955,0,2015-09-17 02:44:26+00:00
0.16459675925925926,-30.5146,-72.3451,10.0,4.5,-63.465314684100605,117.48239999999987,0,2015-09-17 02:51:01.160000+00:00
0.16577546296296297,-30.92,-71.35,44.0,4.8,30.640384380344972,72.48299999999986,0,2015-09-17 02:52:43+00:00
0.1704753472222222,-30.9669,-71.5398,35.0,5.5,12.69117155506899,67.27710000000016,0,2015-09-17 02:59:29.070000+00:00
0.17503819444444443,-30.5936,-71.8463,26.53,4.3,-16.294253792385856,108.7134000000002,0,2015-09-17 03:06:03.300000+00:00
0.17666423611111112,-30.6218,-72.6147,6.72,4.3,-88.96114069934936,105.5832,0,2015-09-17 03:08:23.790000+00:00
0.17827511574074073,-31.5301,-71.7599,36.79,4.4,-8.123484624294402,4.761899999999944,0,2015-09-17 03:10:42.970000+00:00
0.17965277777777777,-30.922,-71.264,47.1,5.2,38.773325913399056,72.26099999999998,0,2015-09-17 03:12:42+00:00
0.1846826388888889,-31.4896,-71.9047,35.0,4.4,-21.817088507855804,9.257400000000114,0,2015-09-17 03:19:56.580000+00:00
0.18508101851851852,-31.5026,-71.7688,10.0,4.6,-8.965149503877639,7.814399999999928,0,2015-09-17 03:20:31+00:00
0.18754502314814814,-31.952,-72.1716,13.69,4.8,-47.05757798660128,-42.069000000000145,0,2015-09-17 03:24:03.890000+00:00
0.1893115740740741,-31.5377,-71.803,19.56,4.1,-12.19941229958045,3.918299999999938,0,2015-09-17 03:26:36.520000+00:00
0.18978124999999998,-29.7941,-71.9633,9.57,4.7,-27.358837040843763,197.45790000000002,0,2015-09-17 03:27:17.100000+00:00
0.19265092592592595,-30.5493,-72.7714,10.0,4.5,-103.78011672527497,113.63070000000018,0,2015-09-17 03:31:25.040000+00:00
0.19342222222222222,-31.4338,-71.4939,35.0,4.5,17.031892675617996,15.451199999999876,0,2015-09-17 03:32:31.680000+00:00
0.1950252314814815,-31.8651,-72.0976,10.0,4.6,-40.05946550467109,-32.42310000000015,0,2015-09-17 03:34:50.180000+00:00
0.19801087962962963,-31.5087,-71.8354,5.61,4.7,-15.263450737615754,7.137299999999929,0,2015-09-17 03:39:08.140000+00:00
0.20453078703703703,-31.6191,-72.0134,8.2,4.6,-32.09674832928586,-5.117099999999905,0,2015-09-17 03:48:31.460000+00:00
0.2074607638888889,-30.8543,-72.4214,14.47,4.2,-70.6809360674967,79.77570000000021,0,2015-09-17 03:52:44.610000+00:00
0.2084724537037037,-31.4218,-71.8552,20.04,4.2,-17.135918671969094,16.783199999999926,0,2015-09-17 03:54:12.020000+00:00
